profileID,respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,group
11,129,1030,6,1,0,20,20,7,Gasoline,A
17,129,1030,6,2,1,20,30,7,Gasoline,A
39,129,1030,6,3,0,25,20,7,Electric,A
41,129,1031,7,1,0,20,25,7,Electric,A
30,129,1031,7,2,0,25,20,6,Electric,A
26,129,1031,7,3,1,20,30,8,Gasoline,A
36,129,1032,8,1,0,25,30,6,Electric,A
38,129,1032,8,2,0,20,20,7,Electric,A
34,129,1032,8,3,1,15,30,6,Electric,A
32,130,1033,1,1,0,20,25,6,Electric,A
16,130,1033,1,2,1,15,30,7,Gasoline,A
10,130,1033,1,3,0,15,20,7,Gasoline,A
21,130,1034,2,1,0,25,20,8,Gasoline,A
38,130,1034,2,2,1,20,20,7,Electric,A
27,130,1034,2,3,0,25,30,8,Gasoline,A
7,130,1035,3,1,1,15,30,6,Gasoline,A
18,130,1035,3,2,0,25,30,7,Gasoline,A
24,130,1035,3,3,0,25,25,8,Gasoline,A
49,130,1036,4,1,1,15,25,8,Electric,A
18,130,1036,4,2,0,25,30,7,Gasoline,A
36,130,1036,4,3,0,25,30,6,Electric,A
42,130,1037,5,1,0,25,25,7,Electric,A
39,130,1037,5,2,0,25,20,7,Electric,A
25,130,1037,5,3,1,15,30,8,Gasoline,A
41,130,1038,6,1,0,20,25,7,Electric,A
3,130,1038,6,2,0,25,20,6,Gasoline,A
53,130,1038,6,3,1,20,30,8,Electric,A
8,130,1039,7,1,0,20,30,6,Gasoline,A
36,130,1039,7,2,0,25,30,6,Electric,A
13,130,1039,7,3,1,15,25,7,Gasoline,A
50,130,1040,8,1,1,20,25,8,Electric,A
39,130,1040,8,2,0,25,20,7,Electric,A
38,130,1040,8,3,0,20,20,7,Electric,A
41,131,1041,1,1,0,20,25,7,Electric,A
19,131,1041,1,2,0,15,20,8,Gasoline,A
13,131,1041,1,3,1,15,25,7,Gasoline,A
23,131,1042,2,1,0,20,25,8,Gasoline,A
44,131,1042,2,2,0,20,30,7,Electric,A
9,131,1042,2,3,1,25,30,6,Gasoline,A
21,131,1043,3,1,0,25,20,8,Gasoline,A
33,131,1043,3,2,0,25,25,6,Electric,A
50,131,1043,3,3,1,20,25,8,Electric,A
31,131,1044,4,1,1,15,25,6,Electric,A
36,131,1044,4,2,0,25,30,6,Electric,A
3,131,1044,4,3,0,25,20,6,Gasoline,A
9,131,1045,5,1,0,25,30,6,Gasoline,A
36,131,1045,5,2,0,25,30,6,Electric,A
16,131,1045,5,3,1,15,30,7,Gasoline,A
47,131,1046,6,1,0,20,20,8,Electric,A
2,131,1046,6,2,0,20,20,6,Gasoline,A
4,131,1046,6,3,1,15,25,6,Gasoline,A
40,131,1047,7,1,0,15,25,7,Electric,A
23,131,1047,7,2,1,20,25,8,Gasoline,A
11,131,1047,7,3,0,20,20,7,Gasoline,A
35,131,1048,8,1,0,20,30,6,Electric,A
23,131,1048,8,2,0,20,25,8,Gasoline,A
40,131,1048,8,3,1,15,25,7,Electric,A
40,132,1049,1,1,0,15,25,7,Electric,A
26,132,1049,1,2,0,20,30,8,Gasoline,A
17,132,1049,1,3,1,20,30,7,Gasoline,A
28,132,1050,2,1,0,15,20,6,Electric,A
20,132,1050,2,2,0,20,20,8,Gasoline,A
34,132,1050,2,3,1,15,30,6,Electric,A
31,132,1051,3,1,0,15,25,6,Electric,A
13,132,1051,3,2,0,15,25,7,Gasoline,A
25,132,1051,3,3,1,15,30,8,Gasoline,A
30,132,1052,4,1,0,25,20,6,Electric,A
45,132,1052,4,2,0,25,30,7,Electric,A
28,132,1052,4,3,1,15,20,6,Electric,A
22,132,1053,5,1,0,15,25,8,Gasoline,A
10,132,1053,5,2,1,15,20,7,Gasoline,A
14,132,1053,5,3,0,20,25,7,Gasoline,A
34,132,1054,6,1,1,15,30,6,Electric,A
46,132,1054,6,2,0,15,20,8,Electric,A
42,132,1054,6,3,0,25,25,7,Electric,A
16,132,1055,7,1,1,15,30,7,Gasoline,A
48,132,1055,7,2,0,25,20,8,Electric,A
2,132,1055,7,3,0,20,20,6,Gasoline,A
48,132,1056,8,1,0,25,20,8,Electric,A
29,132,1056,8,2,0,20,20,6,Electric,A
46,132,1056,8,3,1,15,20,8,Electric,A
48,133,1057,1,1,0,25,20,8,Electric,A
15,133,1057,1,2,0,25,25,7,Gasoline,A
3,133,1057,1,3,1,25,20,6,Gasoline,A
44,133,1058,2,1,0,20,30,7,Electric,A
7,133,1058,2,2,1,15,30,6,Gasoline,A
23,133,1058,2,3,0,20,25,8,Gasoline,A
3,133,1059,3,1,0,25,20,6,Gasoline,A
31,133,1059,3,2,0,15,25,6,Electric,A
7,133,1059,3,3,1,15,30,6,Gasoline,A
8,133,1060,4,1,0,20,30,6,Gasoline,A
31,133,1060,4,2,0,15,25,6,Electric,A
13,133,1060,4,3,1,15,25,7,Gasoline,A
19,133,1061,5,1,1,15,20,8,Gasoline,A
8,133,1061,5,2,0,20,30,6,Gasoline,A
12,133,1061,5,3,0,25,20,7,Gasoline,A
8,133,1062,6,1,1,20,30,6,Gasoline,A
9,133,1062,6,2,0,25,30,6,Gasoline,A
11,133,1062,6,3,0,20,20,7,Gasoline,A
38,133,1063,7,1,0,20,20,7,Electric,A
19,133,1063,7,2,1,15,20,8,Gasoline,A
41,133,1063,7,3,0,20,25,7,Electric,A
49,133,1064,8,1,0,15,25,8,Electric,A
45,133,1064,8,2,0,25,30,7,Electric,A
7,133,1064,8,3,1,15,30,6,Gasoline,A
28,134,1065,1,1,1,15,20,6,Electric,A
21,134,1065,1,2,0,25,20,8,Gasoline,A
9,134,1065,1,3,0,25,30,6,Gasoline,A
6,134,1066,2,1,0,25,25,6,Gasoline,A
30,134,1066,2,2,0,25,20,6,Electric,A
34,134,1066,2,3,1,15,30,6,Electric,A
38,134,1067,3,1,0,20,20,7,Electric,A
43,134,1067,3,2,1,15,30,7,Electric,A
40,134,1067,3,3,0,15,25,7,Electric,A
43,134,1068,4,1,1,15,30,7,Electric,A
19,134,1068,4,2,0,15,20,8,Gasoline,A
53,134,1068,4,3,0,20,30,8,Electric,A
20,134,1069,5,1,0,20,20,8,Gasoline,A
22,134,1069,5,2,1,15,25,8,Gasoline,A
11,134,1069,5,3,0,20,20,7,Gasoline,A
49,134,1070,6,1,0,15,25,8,Electric,A
6,134,1070,6,2,0,25,25,6,Gasoline,A
28,134,1070,6,3,1,15,20,6,Electric,A
20,134,1071,7,1,0,20,20,8,Gasoline,A
26,134,1071,7,2,1,20,30,8,Gasoline,A
3,134,1071,7,3,0,25,20,6,Gasoline,A
13,134,1072,8,1,0,15,25,7,Gasoline,A
19,134,1072,8,2,0,15,20,8,Gasoline,A
25,134,1072,8,3,1,15,30,8,Gasoline,A
36,135,1073,1,1,0,25,30,6,Electric,A
33,135,1073,1,2,0,25,25,6,Electric,A
28,135,1073,1,3,1,15,20,6,Electric,A
37,135,1074,2,1,0,15,20,7,Electric,A
24,135,1074,2,2,0,25,25,8,Gasoline,A
16,135,1074,2,3,1,15,30,7,Gasoline,A
45,135,1075,3,1,0,25,30,7,Electric,A
47,135,1075,3,2,0,20,20,8,Electric,A
31,135,1075,3,3,1,15,25,6,Electric,A
46,135,1076,4,1,1,15,20,8,Electric,A
21,135,1076,4,2,0,25,20,8,Gasoline,A
19,135,1076,4,3,0,15,20,8,Gasoline,A
45,135,1077,5,1,0,25,30,7,Electric,A
15,135,1077,5,2,0,25,25,7,Gasoline,A
7,135,1077,5,3,1,15,30,6,Gasoline,A
41,135,1078,6,1,1,20,25,7,Electric,A
20,135,1078,6,2,0,20,20,8,Gasoline,A
47,135,1078,6,3,0,20,20,8,Electric,A
22,135,1079,7,1,1,15,25,8,Gasoline,A
5,135,1079,7,2,0,20,25,6,Gasoline,A
28,135,1079,7,3,0,15,20,6,Electric,A
6,135,1080,8,1,0,25,25,6,Gasoline,A
10,135,1080,8,2,1,15,20,7,Gasoline,A
50,135,1080,8,3,0,20,25,8,Electric,A
33,136,1081,1,1,0,25,25,6,Electric,A
50,136,1081,1,2,1,20,25,8,Electric,A
45,136,1081,1,3,0,25,30,7,Electric,A
5,136,1082,2,1,1,20,25,6,Gasoline,A
29,136,1082,2,2,0,20,20,6,Electric,A
33,136,1082,2,3,0,25,25,6,Electric,A
4,136,1083,3,1,1,15,25,6,Gasoline,A
9,136,1083,3,2,0,25,30,6,Gasoline,A
1,136,1083,3,3,0,15,20,6,Gasoline,A
2,136,1084,4,1,0,20,20,6,Gasoline,A
6,136,1084,4,2,0,25,25,6,Gasoline,A
49,136,1084,4,3,1,15,25,8,Electric,A
33,136,1085,5,1,0,25,25,6,Electric,A
3,136,1085,5,2,1,25,20,6,Gasoline,A
42,136,1085,5,3,0,25,25,7,Electric,A
33,136,1086,6,1,0,25,25,6,Electric,A
52,136,1086,6,2,1,15,30,8,Electric,A
44,136,1086,6,3,0,20,30,7,Electric,A
47,136,1087,7,1,1,20,20,8,Electric,A
33,136,1087,7,2,0,25,25,6,Electric,A
54,136,1087,7,3,0,25,30,8,Electric,A
39,136,1088,8,1,0,25,20,7,Electric,A
38,136,1088,8,2,0,20,20,7,Electric,A
8,136,1088,8,3,1,20,30,6,Gasoline,A
46,137,1089,1,1,0,15,20,8,Electric,A
40,137,1089,1,2,1,15,25,7,Electric,A
39,137,1089,1,3,0,25,20,7,Electric,A
27,137,1090,2,1,0,25,30,8,Gasoline,A
40,137,1090,2,2,1,15,25,7,Electric,A
51,137,1090,2,3,0,25,25,8,Electric,A
47,137,1091,3,1,0,20,20,8,Electric,A
54,137,1091,3,2,0,25,30,8,Electric,A
50,137,1091,3,3,1,20,25,8,Electric,A
15,137,1092,4,1,0,25,25,7,Gasoline,A
9,137,1092,4,2,1,25,30,6,Gasoline,A
51,137,1092,4,3,0,25,25,8,Electric,A
1,137,1093,5,1,0,15,20,6,Gasoline,A
5,137,1093,5,2,1,20,25,6,Gasoline,A
39,137,1093,5,3,0,25,20,7,Electric,A
30,137,1094,6,1,0,25,20,6,Electric,A
54,137,1094,6,2,0,25,30,8,Electric,A
35,137,1094,6,3,1,20,30,6,Electric,A
3,137,1095,7,1,0,25,20,6,Gasoline,A
19,137,1095,7,2,1,15,20,8,Gasoline,A
20,137,1095,7,3,0,20,20,8,Gasoline,A
42,137,1096,8,1,0,25,25,7,Electric,A
32,137,1096,8,2,0,20,25,6,Electric,A
40,137,1096,8,3,1,15,25,7,Electric,A
52,138,1097,1,1,1,15,30,8,Electric,A
44,138,1097,1,2,0,20,30,7,Electric,A
47,138,1097,1,3,0,20,20,8,Electric,A
48,138,1098,2,1,0,25,20,8,Electric,A
27,138,1098,2,2,0,25,30,8,Gasoline,A
24,138,1098,2,3,1,25,25,8,Gasoline,A
13,138,1099,3,1,1,15,25,7,Gasoline,A
43,138,1099,3,2,0,15,30,7,Electric,A
26,138,1099,3,3,0,20,30,8,Gasoline,A
7,138,1100,4,1,1,15,30,6,Gasoline,A
31,138,1100,4,2,0,15,25,6,Electric,A
24,138,1100,4,3,0,25,25,8,Gasoline,A
50,138,1101,5,1,1,20,25,8,Electric,A
27,138,1101,5,2,0,25,30,8,Gasoline,A
45,138,1101,5,3,0,25,30,7,Electric,A
46,138,1102,6,1,1,15,20,8,Electric,A
20,138,1102,6,2,0,20,20,8,Gasoline,A
54,138,1102,6,3,0,25,30,8,Electric,A
32,138,1103,7,1,0,20,25,6,Electric,A
22,138,1103,7,2,1,15,25,8,Gasoline,A
33,138,1103,7,3,0,25,25,6,Electric,A
30,138,1104,8,1,0,25,20,6,Electric,A
26,138,1104,8,2,0,20,30,8,Gasoline,A
16,138,1104,8,3,1,15,30,7,Gasoline,A
51,139,1105,1,1,0,25,25,8,Electric,A
50,139,1105,1,2,1,20,25,8,Electric,A
18,139,1105,1,3,0,25,30,7,Gasoline,A
12,139,1106,2,1,0,25,20,7,Gasoline,A
50,139,1106,2,2,1,20,25,8,Electric,A
39,139,1106,2,3,0,25,20,7,Electric,A
1,139,1107,3,1,1,15,20,6,Gasoline,A
9,139,1107,3,2,0,25,30,6,Gasoline,A
25,139,1107,3,3,0,15,30,8,Gasoline,A
24,139,1108,4,1,0,25,25,8,Gasoline,A
5,139,1108,4,2,0,20,25,6,Gasoline,A
25,139,1108,4,3,1,15,30,8,Gasoline,A
4,139,1109,5,1,1,15,25,6,Gasoline,A
11,139,1109,5,2,0,20,20,7,Gasoline,A
51,139,1109,5,3,0,25,25,8,Electric,A
12,139,1110,6,1,0,25,20,7,Gasoline,A
33,139,1110,6,2,0,25,25,6,Electric,A
18,139,1110,6,3,1,25,30,7,Gasoline,A
12,139,1111,7,1,0,25,20,7,Gasoline,A
54,139,1111,7,2,0,25,30,8,Electric,A
26,139,1111,7,3,1,20,30,8,Gasoline,A
1,139,1112,8,1,1,15,20,6,Gasoline,A
54,139,1112,8,2,0,25,30,8,Electric,A
36,139,1112,8,3,0,25,30,6,Electric,A
38,140,1113,1,1,0,20,20,7,Electric,A
27,140,1113,1,2,1,25,30,8,Gasoline,A
42,140,1113,1,3,0,25,25,7,Electric,A
23,140,1114,2,1,0,20,25,8,Gasoline,A
19,140,1114,2,2,1,15,20,8,Gasoline,A
45,140,1114,2,3,0,25,30,7,Electric,A
19,140,1115,3,1,1,15,20,8,Gasoline,A
37,140,1115,3,2,0,15,20,7,Electric,A
5,140,1115,3,3,0,20,25,6,Gasoline,A
38,140,1116,4,1,0,20,20,7,Electric,A
29,140,1116,4,2,1,20,20,6,Electric,A
24,140,1116,4,3,0,25,25,8,Gasoline,A
6,140,1117,5,1,0,25,25,6,Gasoline,A
36,140,1117,5,2,1,25,30,6,Electric,A
27,140,1117,5,3,0,25,30,8,Gasoline,A
22,140,1118,6,1,1,15,25,8,Gasoline,A
5,140,1118,6,2,0,20,25,6,Gasoline,A
49,140,1118,6,3,0,15,25,8,Electric,A
50,140,1119,7,1,0,20,25,8,Electric,A
14,140,1119,7,2,1,20,25,7,Gasoline,A
27,140,1119,7,3,0,25,30,8,Gasoline,A
4,140,1120,8,1,1,15,25,6,Gasoline,A
11,140,1120,8,2,0,20,20,7,Gasoline,A
6,140,1120,8,3,0,25,25,6,Gasoline,A
18,141,1121,1,1,0,25,30,7,Gasoline,A
16,141,1121,1,2,1,15,30,7,Gasoline,A
12,141,1121,1,3,0,25,20,7,Gasoline,A
31,141,1122,2,1,0,15,25,6,Electric,A
37,141,1122,2,2,0,15,20,7,Electric,A
17,141,1122,2,3,1,20,30,7,Gasoline,A
46,141,1123,3,1,0,15,20,8,Electric,A
17,141,1123,3,2,1,20,30,7,Gasoline,A
3,141,1123,3,3,0,25,20,6,Gasoline,A
12,141,1124,4,1,0,25,20,7,Gasoline,A
16,141,1124,4,2,1,15,30,7,Gasoline,A
3,141,1124,4,3,0,25,20,6,Gasoline,A
18,141,1125,5,1,0,25,30,7,Gasoline,A
42,141,1125,5,2,0,25,25,7,Electric,A
9,141,1125,5,3,1,25,30,6,Gasoline,A
3,141,1126,6,1,0,25,20,6,Gasoline,A
49,141,1126,6,2,1,15,25,8,Electric,A
9,141,1126,6,3,0,25,30,6,Gasoline,A
19,141,1127,7,1,1,15,20,8,Gasoline,A
47,141,1127,7,2,0,20,20,8,Electric,A
38,141,1127,7,3,0,20,20,7,Electric,A
22,141,1128,8,1,1,15,25,8,Gasoline,A
5,141,1128,8,2,0,20,25,6,Gasoline,A
16,141,1128,8,3,0,15,30,7,Gasoline,A
6,142,1129,1,1,0,25,25,6,Gasoline,A
7,142,1129,1,2,1,15,30,6,Gasoline,A
51,142,1129,1,3,0,25,25,8,Electric,A
37,142,1130,2,1,1,15,20,7,Electric,A
15,142,1130,2,2,0,25,25,7,Gasoline,A
45,142,1130,2,3,0,25,30,7,Electric,A
31,142,1131,3,1,1,15,25,6,Electric,A
19,142,1131,3,2,0,15,20,8,Gasoline,A
14,142,1131,3,3,0,20,25,7,Gasoline,A
29,142,1132,4,1,0,20,20,6,Electric,A
39,142,1132,4,2,0,25,20,7,Electric,A
4,142,1132,4,3,1,15,25,6,Gasoline,A
17,142,1133,5,1,1,20,30,7,Gasoline,A
36,142,1133,5,2,0,25,30,6,Electric,A
39,142,1133,5,3,0,25,20,7,Electric,A
51,142,1134,6,1,0,25,25,8,Electric,A
41,142,1134,6,2,1,20,25,7,Electric,A
50,142,1134,6,3,0,20,25,8,Electric,A
18,142,1135,7,1,0,25,30,7,Gasoline,A
37,142,1135,7,2,1,15,20,7,Electric,A
38,142,1135,7,3,0,20,20,7,Electric,A
23,142,1136,8,1,0,20,25,8,Gasoline,A
28,142,1136,8,2,1,15,20,6,Electric,A
33,142,1136,8,3,0,25,25,6,Electric,A
8,143,1137,1,1,0,20,30,6,Gasoline,A
49,143,1137,1,2,1,15,25,8,Electric,A
53,143,1137,1,3,0,20,30,8,Electric,A
51,143,1138,2,1,0,25,25,8,Electric,A
25,143,1138,2,2,1,15,30,8,Gasoline,A
31,143,1138,2,3,0,15,25,6,Electric,A
32,143,1139,3,1,0,20,25,6,Electric,A
16,143,1139,3,2,1,15,30,7,Gasoline,A
5,143,1139,3,3,0,20,25,6,Gasoline,A
33,143,1140,4,1,0,25,25,6,Electric,A
24,143,1140,4,2,0,25,25,8,Gasoline,A
35,143,1140,4,3,1,20,30,6,Electric,A
38,143,1141,5,1,0,20,20,7,Electric,A
31,143,1141,5,2,1,15,25,6,Electric,A
12,143,1141,5,3,0,25,20,7,Gasoline,A
11,143,1142,6,1,1,20,20,7,Gasoline,A
23,143,1142,6,2,0,20,25,8,Gasoline,A
30,143,1142,6,3,0,25,20,6,Electric,A
39,143,1143,7,1,0,25,20,7,Electric,A
42,143,1143,7,2,0,25,25,7,Electric,A
14,143,1143,7,3,1,20,25,7,Gasoline,A
27,143,1144,8,1,0,25,30,8,Gasoline,A
54,143,1144,8,2,0,25,30,8,Electric,A
25,143,1144,8,3,1,15,30,8,Gasoline,A
29,144,1145,1,1,0,20,20,6,Electric,A
1,144,1145,1,2,1,15,20,6,Gasoline,A
9,144,1145,1,3,0,25,30,6,Gasoline,A
25,144,1146,2,1,1,15,30,8,Gasoline,A
28,144,1146,2,2,0,15,20,6,Electric,A
53,144,1146,2,3,0,20,30,8,Electric,A
25,144,1147,3,1,1,15,30,8,Gasoline,A
38,144,1147,3,2,0,20,20,7,Electric,A
17,144,1147,3,3,0,20,30,7,Gasoline,A
18,144,1148,4,1,0,25,30,7,Gasoline,A
41,144,1148,4,2,1,20,25,7,Electric,A
53,144,1148,4,3,0,20,30,8,Electric,A
33,144,1149,5,1,0,25,25,6,Electric,A
3,144,1149,5,2,1,25,20,6,Gasoline,A
15,144,1149,5,3,0,25,25,7,Gasoline,A
45,144,1150,6,1,0,25,30,7,Electric,A
5,144,1150,6,2,1,20,25,6,Gasoline,A
6,144,1150,6,3,0,25,25,6,Gasoline,A
35,144,1151,7,1,1,20,30,6,Electric,A
45,144,1151,7,2,0,25,30,7,Electric,A
6,144,1151,7,3,0,25,25,6,Gasoline,A
22,144,1152,8,1,1,15,25,8,Gasoline,A
12,144,1152,8,2,0,25,20,7,Gasoline,A
35,144,1152,8,3,0,20,30,6,Electric,A
12,145,1153,1,1,0,25,20,7,Gasoline,A
20,145,1153,1,2,1,20,20,8,Gasoline,A
42,145,1153,1,3,0,25,25,7,Electric,A
8,145,1154,2,1,0,20,30,6,Gasoline,A
42,145,1154,2,2,0,25,25,7,Electric,A
7,145,1154,2,3,1,15,30,6,Gasoline,A
14,145,1155,3,1,1,20,25,7,Gasoline,A
3,145,1155,3,2,0,25,20,6,Gasoline,A
12,145,1155,3,3,0,25,20,7,Gasoline,A
5,145,1156,4,1,1,20,25,6,Gasoline,A
33,145,1156,4,2,0,25,25,6,Electric,A
39,145,1156,4,3,0,25,20,7,Electric,A
39,145,1157,5,1,0,25,20,7,Electric,A
26,145,1157,5,2,0,20,30,8,Gasoline,A
50,145,1157,5,3,1,20,25,8,Electric,A
16,145,1158,6,1,1,15,30,7,Gasoline,A
49,145,1158,6,2,0,15,25,8,Electric,A
4,145,1158,6,3,0,15,25,6,Gasoline,A
34,145,1159,7,1,1,15,30,6,Electric,A
7,145,1159,7,2,0,15,30,6,Gasoline,A
17,145,1159,7,3,0,20,30,7,Gasoline,A
13,145,1160,8,1,1,15,25,7,Gasoline,A
1,145,1160,8,2,0,15,20,6,Gasoline,A
19,145,1160,8,3,0,15,20,8,Gasoline,A
45,146,1161,1,1,0,25,30,7,Electric,A
3,146,1161,1,2,0,25,20,6,Gasoline,A
47,146,1161,1,3,1,20,20,8,Electric,A
1,146,1162,2,1,1,15,20,6,Gasoline,A
13,146,1162,2,2,0,15,25,7,Gasoline,A
35,146,1162,2,3,0,20,30,6,Electric,A
52,146,1163,3,1,1,15,30,8,Electric,A
4,146,1163,3,2,0,15,25,6,Gasoline,A
42,146,1163,3,3,0,25,25,7,Electric,A
12,146,1164,4,1,0,25,20,7,Gasoline,A
23,146,1164,4,2,1,20,25,8,Gasoline,A
50,146,1164,4,3,0,20,25,8,Electric,A
9,146,1165,5,1,0,25,30,6,Gasoline,A
35,146,1165,5,2,1,20,30,6,Electric,A
48,146,1165,5,3,0,25,20,8,Electric,A
20,146,1166,6,1,0,20,20,8,Gasoline,A
4,146,1166,6,2,1,15,25,6,Gasoline,A
42,146,1166,6,3,0,25,25,7,Electric,A
1,146,1167,7,1,1,15,20,6,Gasoline,A
54,146,1167,7,2,0,25,30,8,Electric,A
27,146,1167,7,3,0,25,30,8,Gasoline,A
45,146,1168,8,1,0,25,30,7,Electric,A
43,146,1168,8,2,1,15,30,7,Electric,A
21,146,1168,8,3,0,25,20,8,Gasoline,A
34,147,1169,1,1,0,15,30,6,Electric,A
22,147,1169,1,2,1,15,25,8,Gasoline,A
41,147,1169,1,3,0,20,25,7,Electric,A
45,147,1170,2,1,0,25,30,7,Electric,A
13,147,1170,2,2,1,15,25,7,Gasoline,A
46,147,1170,2,3,0,15,20,8,Electric,A
30,147,1171,3,1,0,25,20,6,Electric,A
28,147,1171,3,2,0,15,20,6,Electric,A
52,147,1171,3,3,1,15,30,8,Electric,A
48,147,1172,4,1,0,25,20,8,Electric,A
13,147,1172,4,2,1,15,25,7,Gasoline,A
14,147,1172,4,3,0,20,25,7,Gasoline,A
12,147,1173,5,1,0,25,20,7,Gasoline,A
23,147,1173,5,2,0,20,25,8,Gasoline,A
17,147,1173,5,3,1,20,30,7,Gasoline,A
31,147,1174,6,1,1,15,25,6,Electric,A
30,147,1174,6,2,0,25,20,6,Electric,A
9,147,1174,6,3,0,25,30,6,Gasoline,A
28,147,1175,7,1,1,15,20,6,Electric,A
12,147,1175,7,2,0,25,20,7,Gasoline,A
47,147,1175,7,3,0,20,20,8,Electric,A
14,147,1176,8,1,0,20,25,7,Gasoline,A
30,147,1176,8,2,0,25,20,6,Electric,A
44,147,1176,8,3,1,20,30,7,Electric,A
17,148,1177,1,1,1,20,30,7,Gasoline,A
45,148,1177,1,2,0,25,30,7,Electric,A
24,148,1177,1,3,0,25,25,8,Gasoline,A
27,148,1178,2,1,0,25,30,8,Gasoline,A
18,148,1178,2,2,0,25,30,7,Gasoline,A
46,148,1178,2,3,1,15,20,8,Electric,A
9,148,1179,3,1,0,25,30,6,Gasoline,A
37,148,1179,3,2,1,15,20,7,Electric,A
18,148,1179,3,3,0,25,30,7,Gasoline,A
41,148,1180,4,1,1,20,25,7,Electric,A
47,148,1180,4,2,0,20,20,8,Electric,A
25,148,1180,4,3,0,15,30,8,Gasoline,A
52,148,1181,5,1,0,15,30,8,Electric,A
6,148,1181,5,2,0,25,25,6,Gasoline,A
16,148,1181,5,3,1,15,30,7,Gasoline,A
16,148,1182,6,1,1,15,30,7,Gasoline,A
8,148,1182,6,2,0,20,30,6,Gasoline,A
12,148,1182,6,3,0,25,20,7,Gasoline,A
40,148,1183,7,1,1,15,25,7,Electric,A
50,148,1183,7,2,0,20,25,8,Electric,A
30,148,1183,7,3,0,25,20,6,Electric,A
53,148,1184,8,1,0,20,30,8,Electric,A
29,148,1184,8,2,0,20,20,6,Electric,A
43,148,1184,8,3,1,15,30,7,Electric,A
32,149,1185,1,1,1,20,25,6,Electric,A
30,149,1185,1,2,0,25,20,6,Electric,A
27,149,1185,1,3,0,25,30,8,Gasoline,A
4,149,1186,2,1,1,15,25,6,Gasoline,A
47,149,1186,2,2,0,20,20,8,Electric,A
49,149,1186,2,3,0,15,25,8,Electric,A
30,149,1187,3,1,0,25,20,6,Electric,A
53,149,1187,3,2,1,20,30,8,Electric,A
21,149,1187,3,3,0,25,20,8,Gasoline,A
28,149,1188,4,1,1,15,20,6,Electric,A
48,149,1188,4,2,0,25,20,8,Electric,A
11,149,1188,4,3,0,20,20,7,Gasoline,A
31,149,1189,5,1,1,15,25,6,Electric,A
51,149,1189,5,2,0,25,25,8,Electric,A
27,149,1189,5,3,0,25,30,8,Gasoline,A
31,149,1190,6,1,0,15,25,6,Electric,A
49,149,1190,6,2,1,15,25,8,Electric,A
8,149,1190,6,3,0,20,30,6,Gasoline,A
46,149,1191,7,1,1,15,20,8,Electric,A
38,149,1191,7,2,0,20,20,7,Electric,A
47,149,1191,7,3,0,20,20,8,Electric,A
37,149,1192,8,1,0,15,20,7,Electric,A
26,149,1192,8,2,0,20,30,8,Gasoline,A
19,149,1192,8,3,1,15,20,8,Gasoline,A
21,150,1193,1,1,0,25,20,8,Gasoline,A
32,150,1193,1,2,0,20,25,6,Electric,A
37,150,1193,1,3,1,15,20,7,Electric,A
7,150,1194,2,1,1,15,30,6,Gasoline,A
1,150,1194,2,2,0,15,20,6,Gasoline,A
44,150,1194,2,3,0,20,30,7,Electric,A
46,150,1195,3,1,0,15,20,8,Electric,A
13,150,1195,3,2,1,15,25,7,Gasoline,A
40,150,1195,3,3,0,15,25,7,Electric,A
11,150,1196,4,1,0,20,20,7,Gasoline,A
46,150,1196,4,2,0,15,20,8,Electric,A
1,150,1196,4,3,1,15,20,6,Gasoline,A
15,150,1197,5,1,0,25,25,7,Gasoline,A
51,150,1197,5,2,0,25,25,8,Electric,A
25,150,1197,5,3,1,15,30,8,Gasoline,A
8,150,1198,6,1,1,20,30,6,Gasoline,A
3,150,1198,6,2,0,25,20,6,Gasoline,A
38,150,1198,6,3,0,20,20,7,Electric,A
28,150,1199,7,1,0,15,20,6,Electric,A
14,150,1199,7,2,0,20,25,7,Gasoline,A
52,150,1199,7,3,1,15,30,8,Electric,A
43,150,1200,8,1,1,15,30,7,Electric,A
8,150,1200,8,2,0,20,30,6,Gasoline,A
1,150,1200,8,3,0,15,20,6,Gasoline,A
8,151,1201,1,1,0,20,30,6,Gasoline,A
24,151,1201,1,2,0,25,25,8,Gasoline,A
31,151,1201,1,3,1,15,25,6,Electric,A
5,151,1202,2,1,0,20,25,6,Gasoline,A
34,151,1202,2,2,1,15,30,6,Electric,A
37,151,1202,2,3,0,15,20,7,Electric,A
17,151,1203,3,1,0,20,30,7,Gasoline,A
25,151,1203,3,2,1,15,30,8,Gasoline,A
40,151,1203,3,3,0,15,25,7,Electric,A
17,151,1204,4,1,1,20,30,7,Gasoline,A
47,151,1204,4,2,0,20,20,8,Electric,A
12,151,1204,4,3,0,25,20,7,Gasoline,A
24,151,1205,5,1,0,25,25,8,Gasoline,A
17,151,1205,5,2,1,20,30,7,Gasoline,A
27,151,1205,5,3,0,25,30,8,Gasoline,A
12,151,1206,6,1,1,25,20,7,Gasoline,A
3,151,1206,6,2,0,25,20,6,Gasoline,A
42,151,1206,6,3,0,25,25,7,Electric,A
13,151,1207,7,1,1,15,25,7,Gasoline,A
40,151,1207,7,2,0,15,25,7,Electric,A
1,151,1207,7,3,0,15,20,6,Gasoline,A
7,151,1208,8,1,1,15,30,6,Gasoline,A
14,151,1208,8,2,0,20,25,7,Gasoline,A
